id,image_id,category_id,category_name,xmin,ymin,xmax,ymax
17366,3679,0,General trash,487.9,311.9,189.5,198.8
17367,3679,0,General trash,535.1,211.0,279.9,416.2
17368,3679,7,Plastic bag,567.1,274.6,256.0,425.7
17369,3679,0,General trash,773.8,225.9,120.6,304.1
17370,3679,0,General trash,587.7,211.6,236.4,500.1
17371,3680,0,General trash,103.6,346.8,461.7,293.6
17372,3680,7,Plastic bag,121.9,394.2,446.5,575.3
17373,3680,7,Plastic bag,468.8,175.7,464.0,707.0
17374,3680,7,Plastic bag,406.9,0.0,616.9,457.5
17375,3681,1,Paper,603.8,162.3,386.0,411.4
17376,3681,1,Paper,224.5,213.6,559.4,373.6
17377,3681,0,General trash,277.3,691.0,130.7,62.5
17378,3681,0,General trash,168.6,805.3,133.1,55.6
17379,3681,7,Plastic bag,983.7,855.1,40.0,29.5
17380,3682,1,Paper,339.0,369.8,434.5,283.2
17381,3682,0,General trash,383.0,485.3,292.6,16.5
17382,3683,7,Plastic bag,393.8,151.6,562.8,495.2
17383,3683,7,Plastic bag,0.0,116.8,708.1,643.0
17384,3684,0,General trash,347.1,487.6,422.3,240.0
17385,3685,7,Plastic bag,0.0,626.8,58.4,277.0
17386,3685,7,Plastic bag,45.0,446.3,359.1,516.7
17387,3685,7,Plastic bag,701.0,168.0,257.0,623.4
17388,3685,7,Plastic bag,319.2,197.8,391.1,600.0
17389,3685,7,Plastic bag,866.3,192.3,50.3,24.4
17390,3686,5,Plastic,541.6,390.3,170.4,223.5
17391,3687,5,Plastic,342.7,389.1,317.3,225.8
17392,3688,6,Styrofoam,215.7,300.7,609.2,478.5
17393,3688,6,Styrofoam,845.9,720.3,177.8,217.7
17394,3689,7,Plastic bag,292.9,338.1,463.1,476.4
17395,3690,7,Plastic bag,42.9,0.0,60.2,126.3
17396,3690,5,Plastic,377.1,58.6,19.8,117.2
17397,3690,1,Paper,330.7,425.3,71.9,52.5
17398,3690,7,Plastic bag,62.2,0.0,327.6,501.8
17399,3690,7,Plastic bag,0.0,0.0,51.6,120.2
17400,3690,7,Plastic bag,0.0,86.3,167.1,630.2
17401,3690,6,Styrofoam,378.7,45.4,205.2,367.4
17402,3690,0,General trash,396.4,281.1,412.7,663.0
17403,3690,1,Paper,21.1,416.5,399.0,537.7
17404,3690,5,Plastic,619.4,810.3,106.2,130.4
17405,3690,5,Plastic,714.9,784.6,87.4,58.2
17406,3690,5,Plastic,736.8,828.3,207.0,195.4
17407,3691,7,Plastic bag,344.4,249.9,211.3,340.0
17408,3691,7,Plastic bag,128.0,300.4,263.4,331.5
17409,3691,7,Plastic bag,560.3,275.3,410.4,538.4
17410,3691,7,Plastic bag,385.3,455.4,191.7,446.3
17411,3691,6,Styrofoam,608.5,110.7,285.0,196.4
17412,3691,7,Plastic bag,163.3,503.2,238.2,445.6
17413,3692,0,General trash,241.3,45.4,541.2,934.9
17414,3693,7,Plastic bag,558.1,679.1,60.6,63.0
17415,3693,7,Plastic bag,525.2,699.9,57.9,80.5
17416,3693,7,Plastic bag,538.8,703.7,125.3,185.1
17417,3693,7,Plastic bag,494.1,515.8,91.8,83.6
17418,3693,7,Plastic bag,588.2,414.0,113.4,104.9
17419,3693,6,Styrofoam,704.0,442.4,59.6,36.1
17420,3693,7,Plastic bag,708.7,449.0,206.9,182.1
17421,3693,5,Plastic,746.0,437.1,86.7,43.7
17422,3693,5,Plastic,820.5,430.2,50.5,26.4
17423,3693,7,Plastic bag,638.0,172.2,244.5,275.8
17424,3693,7,Plastic bag,916.0,575.2,107.7,111.7
17425,3693,7,Plastic bag,724.0,601.9,261.4,297.9
17426,3693,7,Plastic bag,526.9,456.4,339.3,271.5
17427,3693,7,Plastic bag,643.0,442.2,63.7,51.6
17428,3693,7,Plastic bag,680.6,483.3,57.6,32.5
17429,3693,7,Plastic bag,580.1,715.7,344.0,249.9
17430,3693,7,Plastic bag,126.0,542.5,184.2,237.2
17431,3693,5,Plastic,251.9,548.8,45.0,34.3
17432,3693,7,Plastic bag,227.6,521.4,301.7,318.0
17433,3693,7,Plastic bag,330.8,766.2,233.0,234.2
17434,3693,7,Plastic bag,355.9,605.0,209.3,203.9
17435,3693,1,Paper,466.3,85.8,233.7,284.2
17436,3694,1,Paper,238.4,426.7,445.6,321.0
17437,3695,1,Paper,82.6,280.6,840.1,650.7
17438,3696,7,Plastic bag,310.6,174.4,516.1,765.6
17439,3697,7,Plastic bag,129.3,320.0,45.7,196.4
17440,3697,7,Plastic bag,485.3,335.6,9.7,97.9
17441,3697,7,Plastic bag,200.6,694.2,248.6,329.5
17442,3697,7,Plastic bag,402.0,230.3,88.6,212.3
17443,3697,7,Plastic bag,455.9,127.7,118.3,128.0
17444,3697,7,Plastic bag,641.3,134.1,277.1,415.8
17445,3697,7,Plastic bag,413.5,612.9,205.7,410.8
17446,3697,7,Plastic bag,488.6,341.0,203.2,282.4
17447,3697,1,Paper,597.8,0.0,155.2,172.0
17448,3697,1,Paper,708.3,34.5,26.7,49.1
17449,3697,1,Paper,672.8,0.0,55.6,71.8
17450,3697,6,Styrofoam,637.7,0.0,45.5,58.2
17451,3697,1,Paper,596.3,23.4,25.4,75.9
17452,3697,7,Plastic bag,480.0,81.9,241.0,296.3
17453,3697,7,Plastic bag,262.9,198.1,231.1,459.5
17454,3697,7,Plastic bag,472.1,145.3,77.5,38.6
17455,3697,7,Plastic bag,166.1,264.8,233.9,526.6
17456,3698,1,Paper,0.0,212.1,988.8,692.8
17457,3698,1,Paper,300.0,148.6,443.3,349.5
17458,3698,7,Plastic bag,0.0,803.8,655.9,219.9
17459,3698,7,Plastic bag,0.0,588.4,416.2,251.9
17460,3699,7,Plastic bag,52.8,581.4,423.9,123.3
17461,3699,1,Paper,53.6,475.8,458.4,245.8
17462,3699,1,Paper,0.0,426.0,99.8,75.2
17463,3699,1,Paper,41.1,400.6,436.6,92.1
17464,3699,1,Paper,106.9,340.0,283.2,135.4
17465,3699,1,Paper,150.9,386.7,219.2,26.1
17466,3699,6,Styrofoam,525.0,509.3,452.3,195.7
17467,3699,6,Styrofoam,492.7,283.4,477.5,259.4
17468,3699,1,Paper,86.9,349.8,442.2,61.0
17469,3699,1,Paper,125.5,307.1,259.0,67.4
17470,3699,1,Paper,234.7,347.4,73.9,28.4
17471,3699,7,Plastic bag,531.3,535.0,446.0,57.6
17472,3699,7,Plastic bag,502.3,505.2,460.4,62.0
17473,3700,1,Paper,194.7,259.3,646.8,467.3
17474,3700,1,Paper,478.2,178.7,333.6,243.8
17475,3700,1,Paper,241.8,209.6,402.4,255.8
17476,3700,1,Paper,509.6,289.8,38.2,34.0
17477,3700,0,General trash,355.9,337.8,100.4,85.1
17478,3700,0,General trash,214.5,282.4,67.0,42.2
17479,3700,0,General trash,237.6,448.4,581.9,90.0
17480,3701,3,Metal,63.7,163.6,653.2,693.1
17481,3702,7,Plastic bag,302.1,366.7,425.0,319.5
17482,3703,0,General trash,211.0,0.0,812.7,1023.7
17483,3703,5,Plastic,421.1,216.4,424.9,738.9
17484,3703,5,Plastic,0.3,540.4,382.0,483.2
17485,3703,5,Plastic,0.0,402.3,296.6,501.2
17486,3703,5,Plastic,211.3,284.1,712.9,657.9
17487,3703,5,Plastic,308.8,245.2,468.1,622.7
17488,3703,5,Plastic,224.5,896.7,556.2,127.0
17489,3703,5,Plastic,769.0,749.0,254.7,274.6
17490,3703,5,Plastic,944.3,551.3,79.5,472.4
17491,3703,2,Paper pack,78.0,951.9,155.2,71.8
17492,3703,5,Plastic,0.0,340.3,125.7,106.3
17493,3703,5,Plastic,0.0,0.0,331.9,380.3
17494,3704,3,Metal,655.2,379.7,31.8,32.5
17495,3704,3,Metal,624.8,283.4,69.1,99.8
17496,3704,3,Metal,712.5,525.7,16.6,49.8
17497,3704,5,Plastic,486.6,548.8,38.3,26.9
17498,3704,3,Metal,484.2,517.1,40.6,52.8
17499,3704,3,Metal,447.3,390.1,22.0,81.3
17500,3704,3,Metal,416.8,262.1,198.4,70.6
17501,3704,3,Metal,680.0,365.7,68.1,168.4
17502,3704,3,Metal,463.9,435.6,53.2,85.8
17503,3704,3,Metal,460.2,404.8,52.8,64.5
17504,3704,3,Metal,433.8,291.0,212.3,117.3
17505,3704,3,Metal,683.7,323.6,93.8,115.8
17506,3704,3,Metal,404.7,177.5,210.3,116.3
17507,3704,3,Metal,691.1,314.7,173.0,81.0
17508,3704,3,Metal,645.8,199.1,246.5,136.1
17509,3704,5,Plastic,323.4,295.9,130.4,177.8
17510,3704,1,Paper,217.1,369.0,175.1,357.8
17511,3704,3,Metal,362.0,464.8,131.4,129.5
17512,3704,4,Glass,740.6,374.3,150.7,130.8
17513,3704,4,Glass,721.9,438.6,171.3,323.0
17514,3704,7,Plastic bag,506.2,305.8,215.0,442.4
17515,3704,1,Paper,49.8,376.1,230.9,362.2
17516,3704,3,Metal,392.1,697.9,180.1,87.1
17517,3704,3,Metal,382.0,646.6,186.9,105.4
17518,3704,3,Metal,368.1,568.4,198.4,149.1
17519,3704,4,Glass,596.0,569.4,170.3,279.9
17520,3705,5,Plastic,401.5,888.6,303.2,135.1
17521,3705,7,Plastic bag,517.8,922.4,103.1,47.4
17522,3705,5,Plastic,278.3,438.9,496.3,529.9
17523,3705,6,Styrofoam,359.4,70.8,353.8,198.4
17524,3705,0,General trash,363.9,120.2,288.5,148.7
17525,3705,0,General trash,356.1,93.5,16.3,176.1
17526,3705,6,Styrofoam,325.8,218.4,418.8,393.1
17527,3705,7,Plastic bag,464.0,226.2,215.1,33.2
17528,3705,0,General trash,320.8,222.8,421.1,113.8
17529,3706,4,Glass,623.4,312.6,84.3,42.7
17530,3706,1,Paper,314.9,589.5,628.1,189.7
17531,3706,0,General trash,330.2,588.2,292.9,56.4
17532,3706,1,Paper,405.7,591.0,193.7,116.8
17533,3706,0,General trash,248.9,596.3,59.9,50.5
17534,3706,7,Plastic bag,302.1,571.2,107.3,37.1
17535,3706,0,General trash,276.0,434.8,149.7,141.0
17536,3706,0,General trash,403.3,577.0,61.0,31.2
17537,3706,0,General trash,0.0,725.6,96.8,89.1
17538,3706,5,Plastic,498.8,430.7,281.4,179.3
17539,3706,0,General trash,242.8,471.6,259.0,238.2
17540,3706,0,General trash,857.7,463.5,165.9,105.7
17541,3706,0,General trash,779.9,219.4,111.1,280.4
17542,3706,5,Plastic,830.6,390.6,193.0,142.7
17543,3706,0,General trash,750.7,454.1,110.1,41.9
17544,3706,1,Paper,573.6,459.4,406.3,209.8
17545,3706,5,Plastic,540.8,293.8,305.8,184.6
17546,3706,7,Plastic bag,631.5,480.0,217.7,93.5
17547,3707,7,Plastic bag,459.9,0.0,563.8,163.3
17548,3707,0,General trash,0.0,0.0,379.6,721.0
17549,3707,7,Plastic bag,0.0,705.0,69.4,318.7
17550,3707,5,Plastic,18.3,393.4,840.5,590.5
17551,3707,1,Paper,0.0,757.8,326.1,265.9
17552,3707,9,Clothing,715.2,247.1,308.5,198.1
17553,3707,3,Metal,117.8,0.0,46.1,151.1
17554,3707,0,General trash,89.7,115.0,890.6,575.2
17555,3707,1,Paper,913.6,707.0,110.1,174.5
17556,3707,0,General trash,694.5,490.2,329.1,218.9
17557,3707,1,Paper,798.8,817.3,140.9,69.6
17558,3708,1,Paper,549.3,508.6,64.3,57.9
17559,3708,1,Paper,565.8,519.8,47.0,45.7
17560,3708,7,Plastic bag,763.4,688.8,260.3,208.6
17561,3708,6,Styrofoam,48.5,522.8,266.9,323.7
17562,3708,1,Paper,281.7,744.6,117.3,166.9
17563,3708,0,General trash,415.5,887.9,50.3,21.3
17564,3708,1,Paper,6.6,497.1,202.9,244.5
17565,3708,5,Plastic,200.4,812.7,79.0,70.8
17566,3708,1,Paper,0.0,745.7,369.0,278.0
17567,3708,1,Paper,381.5,562.5,237.2,336.9
17568,3708,6,Styrofoam,546.5,705.4,477.2,294.6
17569,3708,0,General trash,644.6,953.6,48.8,48.1
17570,3708,0,General trash,624.8,989.5,82.3,34.2
17571,3708,1,Paper,115.6,337.3,300.2,410.1
17572,3708,1,Paper,321.0,337.6,108.7,207.2
17573,3708,6,Styrofoam,206.0,390.1,118.3,142.6
17574,3709,0,General trash,654.6,290.8,369.1,420.8
17575,3709,0,General trash,622.1,626.3,217.4,139.7
17576,3709,1,Paper,234.0,760.6,120.2,116.8
17577,3709,1,Paper,24.0,204.7,849.6,680.6
17578,3709,2,Paper pack,0.0,887.1,157.8,136.6
17579,3710,7,Plastic bag,421.6,0.0,285.5,338.6
17580,3710,7,Plastic bag,152.9,247.9,354.3,525.9
17581,3710,4,Glass,227.8,403.3,93.0,111.4
17582,3710,5,Plastic,144.5,299.3,91.9,211.0
17583,3710,5,Plastic,261.1,294.6,137.4,202.5
17584,3710,7,Plastic bag,616.9,251.6,352.0,703.0
17585,3710,7,Plastic bag,459.4,116.1,241.3,690.5
17586,3710,7,Plastic bag,750.0,182.9,80.8,167.6
17587,3710,7,Plastic bag,837.8,195.7,117.6,272.6
17588,3710,7,Plastic bag,964.1,143.6,59.7,424.3
17589,3711,7,Plastic bag,898.0,500.8,125.6,169.7
17590,3711,4,Glass,302.4,451.3,286.8,184.6
17591,3712,7,Plastic bag,305.4,960.5,143.6,63.2
17592,3712,7,Plastic bag,0.0,980.8,304.1,42.9
17593,3712,7,Plastic bag,0.0,563.0,480.8,460.7
17594,3712,2,Paper pack,883.8,638.5,12.5,5.3
17595,3712,2,Paper pack,743.3,559.2,159.5,99.6
17596,3712,7,Plastic bag,306.1,386.3,645.4,541.2
17597,3712,6,Styrofoam,182.9,363.9,702.3,406.1
17598,3712,6,Styrofoam,378.2,242.5,614.3,416.8
17599,3712,7,Plastic bag,433.1,848.0,590.6,175.7
17600,3712,0,General trash,329.5,363.9,488.3,443.2
17601,3713,0,General trash,391.6,0.0,234.7,344.7
17602,3713,0,General trash,312.1,0.0,231.4,488.0
17603,3713,0,General trash,631.9,57.9,61.2,40.6
17604,3713,0,General trash,320.8,106.7,38.9,43.0
17605,3713,0,General trash,231.4,77.5,244.6,353.5
17606,3713,5,Plastic,187.4,215.7,278.3,572.6
17607,3714,2,Paper pack,328.5,424.4,341.7,240.0
17608,3715,7,Plastic bag,429.7,538.4,476.8,394.7
17609,3715,7,Plastic bag,91.8,534.9,429.0,254.0
17610,3715,7,Plastic bag,203.9,169.9,434.1,440.9
17611,3716,1,Paper,139.4,529.6,223.7,54.5
17612,3716,7,Plastic bag,453.3,776.5,38.3,69.8
17613,3716,1,Paper,132.8,280.7,355.3,226.2
17614,3716,1,Paper,337.8,371.1,176.8,296.3
17615,3716,5,Plastic,190.5,585.1,111.5,87.7
17616,3716,7,Plastic bag,887.6,412.4,136.1,566.9
17617,3716,1,Paper,486.1,734.8,141.5,98.2
17618,3716,1,Paper,311.9,548.6,276.3,324.7
17619,3716,1,Paper,376.1,560.1,68.8,102.9
17620,3716,7,Plastic bag,728.4,566.9,68.8,95.2
17621,3716,7,Plastic bag,755.3,479.8,225.8,305.1
17622,3716,1,Paper,723.3,832.0,112.0,159.5
17623,3716,7,Plastic bag,707.8,646.1,209.8,239.1
17624,3716,1,Paper,607.0,760.2,119.4,121.6
17625,3716,1,Paper,163.0,498.1,324.8,59.9
17626,3716,5,Plastic,427.7,566.2,280.1,187.6
17627,3716,1,Paper,247.6,582.4,234.4,309.8
17628,3716,1,Paper,290.8,670.1,60.7,123.3
17629,3716,5,Plastic,297.1,614.9,100.6,76.2
17630,3716,1,Paper,485.6,310.5,351.5,311.9
17631,3716,6,Styrofoam,463.2,590.6,186.9,120.6
17632,3716,5,Plastic,319.2,678.9,93.5,98.9
17633,3716,1,Paper,445.5,559.4,43.2,46.7
17634,3716,6,Styrofoam,483.3,508.3,150.6,128.7
17635,3716,5,Plastic,545.3,587.2,65.8,53.8
17636,3716,2,Paper pack,472.9,595.3,74.4,52.1
17637,3716,2,Paper pack,473.1,587.5,69.8,49.1
17638,3716,0,General trash,468.8,576.7,73.1,53.5
17639,3716,0,General trash,467.3,557.0,72.1,65.4
17640,3716,1,Paper,646.9,598.7,34.5,68.7
17641,3717,7,Plastic bag,164.6,267.2,382.0,214.6
17642,3717,7,Plastic bag,230.6,766.5,183.9,82.0
17643,3717,7,Plastic bag,362.0,605.2,245.8,195.8
17644,3717,7,Plastic bag,546.9,494.0,217.1,80.3
17645,3717,0,General trash,222.1,458.4,126.6,124.7
17646,3718,0,General trash,584.5,650.9,13.5,75.7
17647,3718,2,Paper pack,175.7,347.2,530.6,355.0
17648,3719,7,Plastic bag,131.3,64.7,708.8,904.5
17649,3720,1,Paper,252.3,362.9,478.8,312.1
17650,3721,4,Glass,348.2,166.9,330.4,577.4
17651,3721,6,Styrofoam,965.1,138.8,58.7,425.0
17652,3721,5,Plastic,0.0,0.0,133.8,673.2
17653,3722,7,Plastic bag,789.6,384.2,234.1,460.2
17654,3722,6,Styrofoam,299.3,610.9,494.5,101.6
17655,3722,1,Paper,423.1,619.8,97.5,16.0
17656,3722,0,General trash,300.1,652.7,490.7,18.0
17657,3722,0,General trash,769.5,615.8,24.0,38.7
17658,3722,6,Styrofoam,295.7,194.4,505.8,415.3
17659,3722,0,General trash,300.4,602.2,496.6,18.2
17660,3723,0,General trash,264.5,615.1,380.3,126.5
17661,3724,6,Styrofoam,765.0,489.9,258.7,193.3
17662,3724,7,Plastic bag,57.6,391.9,138.2,116.8
17663,3724,1,Paper,449.0,515.0,53.2,38.3
17664,3724,7,Plastic bag,882.5,365.5,134.8,86.6
17665,3724,5,Plastic,996.9,406.1,26.8,62.2
17666,3724,5,Plastic,878.1,406.6,145.6,174.7
17667,3724,5,Plastic,755.5,389.6,243.5,238.0
17668,3724,7,Plastic bag,64.0,416.0,348.1,270.5
17669,3724,7,Plastic bag,475.4,432.8,320.3,312.9
17670,3724,5,Plastic,589.5,370.3,102.6,141.7
17671,3724,5,Plastic,537.7,379.7,115.5,125.2
17672,3724,0,General trash,578.0,470.3,106.7,76.4
17673,3724,5,Plastic,156.1,440.1,85.3,73.7
17674,3724,5,Plastic,188.3,480.8,143.9,91.2
17675,3724,5,Plastic,112.1,503.4,65.0,18.3
17676,3724,7,Plastic bag,215.4,531.0,113.1,70.3
17677,3725,5,Plastic,331.9,592.9,116.1,251.9
17678,3725,1,Paper,300.2,270.2,474.2,338.3
17679,3725,5,Plastic,316.2,360.6,143.7,185.2
17680,3726,4,Glass,491.2,313.6,160.3,218.1
17681,3726,4,Glass,194.8,645.4,356.1,224.2
17682,3726,4,Glass,140.4,792.0,650.4,231.6
17683,3726,4,Glass,721.0,526.9,302.7,219.4
17684,3726,4,Glass,863.2,335.6,101.3,201.1
17685,3726,4,Glass,685.7,932.2,101.8,91.4
17686,3726,4,Glass,228.8,309.8,756.6,713.8
17687,3726,4,Glass,848.0,317.0,175.7,574.6
17688,3726,4,Glass,521.4,0.0,502.3,937.0
17689,3726,4,Glass,811.9,144.9,211.8,490.0
17690,3727,5,Plastic,0.0,0.0,362.4,547.2
17691,3727,1,Paper,448.8,907.9,31.7,67.7
17692,3727,1,Paper,298.9,173.4,462.0,582.8
17693,3728,3,Metal,362.0,406.6,302.3,288.7
17694,3729,7,Plastic bag,745.3,7.9,278.3,440.6
17695,3729,6,Styrofoam,16.6,396.2,963.7,555.4
17696,3729,7,Plastic bag,788.7,424.6,235.0,378.2
17697,3729,7,Plastic bag,293.9,0.0,648.1,667.2
17698,3730,9,Clothing,434.0,0.0,186.9,77.2
17699,3730,9,Clothing,718.0,0.0,170.4,141.2
17700,3730,0,General trash,285.7,434.5,358.3,431.7
17701,3731,0,General trash,704.3,586.4,199.8,197.6
17702,3731,2,Paper pack,189.3,253.5,564.8,394.4
17703,3732,4,Glass,790.9,491.3,146.8,126.6
17704,3732,4,Glass,628.8,34.5,162.8,579.0
17705,3732,5,Plastic,513.0,364.0,97.3,611.2
17706,3732,4,Glass,206.0,75.5,157.7,581.4
17707,3732,2,Paper pack,839.4,611.6,167.9,412.1
17708,3732,2,Paper pack,720.8,610.9,149.3,412.8
17709,3732,3,Metal,590.2,569.6,132.8,454.1
17710,3732,5,Plastic,372.1,399.6,36.6,67.7
17711,3732,5,Plastic,75.4,336.9,160.0,684.7
17712,3732,4,Glass,231.4,378.6,140.2,645.1
17713,3732,4,Glass,362.4,343.0,157.2,680.6
17714,3733,0,General trash,242.1,322.2,621.9,386.2
17715,3734,0,General trash,183.2,342.3,767.0,335.0
17716,3735,7,Plastic bag,234.7,161.0,465.9,495.7
17717,3736,3,Metal,316.6,406.9,376.2,469.3
17718,3736,0,General trash,0.0,25.7,1023.7,575.5
17719,3736,5,Plastic,0.0,0.0,582.1,351.7
17720,3736,5,Plastic,870.9,138.9,152.7,317.0
17721,3736,1,Paper,936.3,197.8,87.0,127.2
17722,3736,7,Plastic bag,937.0,160.5,86.7,224.0
17723,3737,3,Metal,466.3,280.6,272.9,297.1
17724,3738,5,Plastic,632.9,256.0,319.3,321.3
17725,3738,5,Plastic,649.8,343.6,233.7,228.3
17726,3738,5,Plastic,632.9,366.5,237.0,224.0
17727,3738,4,Glass,500.5,298.9,107.0,68.8
17728,3738,5,Plastic,217.1,403.0,111.1,71.6
17729,3738,3,Metal,369.4,449.8,49.8,32.5
17730,3738,1,Paper,385.0,272.5,402.3,397.0
17731,3738,1,Paper,7.4,455.1,784.6,438.3
17732,3738,5,Plastic,455.8,364.2,96.5,84.8
17733,3739,2,Paper pack,441.1,394.2,361.7,477.1
17734,3739,7,Plastic bag,495.0,464.3,528.8,559.4
17735,3740,5,Plastic,173.6,505.7,340.5,240.3
17736,3740,7,Plastic bag,206.6,502.3,252.2,133.0
17737,3740,7,Plastic bag,409.5,607.4,182.4,157.5
17738,3741,9,Clothing,41.7,166.9,982.0,795.2
17739,3742,5,Plastic,62.3,819.0,196.1,127.0
17740,3742,5,Plastic,195.7,57.9,809.0,754.0
17741,3743,1,Paper,239.7,253.5,585.5,495.2
17742,3744,7,Plastic bag,283.4,124.7,411.4,726.1
17743,3745,0,General trash,232.3,273.5,448.0,617.7
17744,3746,2,Paper pack,586.7,0.0,116.5,202.8
17745,3746,2,Paper pack,326.6,305.1,383.8,447.2
17746,3746,0,General trash,620.3,0.0,245.4,371.9
17747,3747,1,Paper,238.2,53.8,394.9,200.8
17748,3747,1,Paper,179.8,224.8,661.3,388.7
17749,3747,1,Paper,129.0,233.3,558.2,499.1
17750,3747,0,General trash,619.9,411.4,107.9,333.2
17751,3748,9,Clothing,52.8,154.8,921.4,641.7
17752,3749,5,Plastic,694.3,467.0,150.6,179.5
17753,3749,5,Plastic,702.0,281.7,222.7,238.1
17754,3749,5,Plastic,738.0,11.5,254.2,318.3
17755,3749,5,Plastic,667.4,459.9,39.9,84.0
17756,3749,5,Plastic,658.0,213.7,99.8,265.1
17757,3749,5,Plastic,689.8,0.0,114.8,197.1
17758,3749,0,General trash,385.8,88.4,186.9,44.4
17759,3750,7,Plastic bag,562.5,351.5,68.7,66.8
17760,3750,7,Plastic bag,786.3,233.7,227.6,148.1
17761,3750,7,Plastic bag,602.8,263.6,373.5,323.3
17762,3750,7,Plastic bag,7.4,722.3,347.1,221.2
17763,3750,2,Paper pack,320.7,693.1,75.9,55.9
17764,3750,7,Plastic bag,180.8,285.7,73.8,20.1
17765,3751,4,Glass,451.0,430.2,181.5,334.5
17766,3752,3,Metal,500.5,390.9,270.9,307.3
17767,3753,4,Glass,310.3,95.8,224.8,770.0
17768,3753,4,Glass,530.5,78.2,193.5,834.0
17769,3754,2,Paper pack,402.6,484.1,263.8,195.6
17770,3755,0,General trash,150.7,384.5,855.7,514.8
17771,3755,5,Plastic,893.0,837.6,130.7,186.2
17772,3756,7,Plastic bag,190.7,596.7,308.8,341.3
17773,3756,7,Plastic bag,75.4,449.7,300.7,395.2
17774,3756,4,Glass,31.0,608.2,65.3,171.7
17775,3756,4,Glass,45.0,648.8,75.9,227.2
17776,3756,7,Plastic bag,113.0,498.1,26.2,47.7
17777,3756,7,Plastic bag,68.1,764.6,165.6,253.3
17778,3756,7,Plastic bag,724.6,254.6,194.3,375.2
17779,3756,7,Plastic bag,507.9,228.9,238.5,509.3
17780,3756,0,General trash,749.0,282.4,9.7,32.8
17781,3756,5,Plastic,717.0,297.3,100.8,105.7
17782,3756,7,Plastic bag,796.7,365.0,57.1,63.7
17783,3757,5,Plastic,208.3,130.4,442.9,322.7
17784,3757,5,Plastic,258.8,415.5,101.1,161.2
17785,3757,5,Plastic,570.4,278.3,95.2,51.8
17786,3757,5,Plastic,325.8,235.7,273.0,298.0
17787,3757,5,Plastic,356.3,290.9,246.9,350.1
17788,3757,5,Plastic,657.8,272.9,143.7,112.1
17789,3757,5,Plastic,222.0,533.3,184.4,259.0
17790,3757,7,Plastic bag,393.4,289.5,338.0,371.1
17791,3757,5,Plastic,760.9,347.1,205.5,153.1
17792,3757,6,Styrofoam,730.7,497.4,247.6,385.4
17793,3757,5,Plastic,560.8,369.8,373.3,236.0
17794,3757,5,Plastic,525.5,822.5,225.3,201.1
17795,3757,7,Plastic bag,247.9,660.7,150.1,42.0
17796,3757,7,Plastic bag,369.3,430.4,555.2,574.6
17797,3757,0,General trash,270.2,533.3,49.3,136.5
17798,3757,5,Plastic,378.9,443.6,472.1,557.4
17799,3758,7,Plastic bag,164.9,417.8,626.5,364.2
17800,3759,7,Plastic bag,238.1,335.5,571.6,478.2
17801,3760,0,General trash,213.1,395.5,547.0,626.1
17802,3760,0,General trash,193.3,109.4,675.6,660.0
17803,3761,7,Plastic bag,254.6,471.4,195.4,212.6
17804,3761,7,Plastic bag,312.6,387.0,460.5,450.5
17805,3762,3,Metal,192.7,93.7,405.3,627.8
17806,3762,3,Metal,245.2,104.6,486.9,635.9
17807,3763,7,Plastic bag,192.0,440.4,502.5,171.4
17808,3764,7,Plastic bag,607.8,679.9,116.1,183.6
17809,3764,7,Plastic bag,247.2,530.0,255.3,107.9
17810,3764,7,Plastic bag,196.7,433.0,308.5,146.5
17811,3765,7,Plastic bag,383.0,242.1,117.1,139.2
17812,3765,7,Plastic bag,54.3,218.1,182.1,349.1
17813,3765,7,Plastic bag,219.9,221.1,158.5,348.8
17814,3765,7,Plastic bag,73.4,301.7,174.0,443.3
17815,3765,7,Plastic bag,225.8,346.1,257.3,413.8
17816,3765,1,Paper,420.1,214.0,506.9,740.9
17817,3765,1,Paper,434.5,258.7,468.3,526.2
17818,3765,1,Paper,811.7,286.1,43.7,172.7
17819,3765,1,Paper,787.0,379.3,36.1,94.1
17820,3765,1,Paper,822.6,411.4,70.6,137.8
17821,3765,1,Paper,480.3,407.0,118.6,150.3
17822,3765,1,Paper,542.7,232.6,273.5,303.4
17823,3765,1,Paper,594.5,440.9,304.5,309.8
17824,3766,7,Plastic bag,0.0,872.6,95.8,151.1
17825,3766,5,Plastic,491.3,407.4,179.5,269.7
17826,3766,0,General trash,417.5,204.7,208.6,593.5
17827,3767,1,Paper,89.7,225.8,820.8,618.9
17828,3768,4,Glass,259.0,293.9,601.4,319.0
17829,3769,7,Plastic bag,541.8,44.4,481.9,558.2
17830,3769,0,General trash,0.0,633.1,713.5,390.6
17831,3769,0,General trash,708.7,566.1,314.9,457.7
17832,3769,1,Paper,0.3,194.0,396.9,495.5
17833,3769,1,Paper,0.0,471.9,1023.7,393.7
17834,3769,5,Plastic,713.1,71.9,310.5,465.5
17835,3770,5,Plastic,462.5,97.2,520.4,756.5
17836,3770,0,General trash,850.3,179.1,88.1,243.5
17837,3770,5,Plastic,135.6,430.1,289.3,247.9
17838,3770,5,Plastic,216.4,684.7,289.0,335.6
17839,3770,5,Plastic,111.2,42.0,279.6,306.8
17840,3771,1,Paper,354.2,333.7,335.2,343.9
17841,3772,0,General trash,122.9,283.4,388.7,157.1
17842,3772,5,Plastic,472.4,263.1,364.4,329.8
